,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,Weather Type,prediction
8340,0.6841799754962734,1.3026138678129955,0.8915515819434169,0.2628611644013377,0.3090913308625532,-0.785146344144231,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
6461,1.3749779173866032,-1.9071929540110486,-0.8442792323526979,-1.0809802849497026,0.5901022883859777,1.8080245794985552,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3
12628,0.5690469851812184,1.4013771546383509,0.8915515819434169,0.3566175445886196,-0.2600749305620033,-0.26651215941567374,-0.4377995590233143,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
9480,-0.6974159082843865,0.1668360693214107,1.9764458408784886,1.70045899393966,0.14238991538255868,2.0673416718628337,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2
5581,-0.40958343249674906,0.5125075732101539,1.1085304337304311,1.4191898533778142,0.01088102094833913,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
7196,-0.9276818889144965,-0.1788354345673325,0.8915515819434169,0.2941132911304317,-0.25637045466244823,-0.785146344144231,-0.2895499728990174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
176,-1.8487458114349362,-0.42574365163072053,-0.04869010913364527,-1.1122324116787965,-1.966779898571483,0.7707562100414407,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,2
6942,-1.1579478695446066,1.4507587980510284,-0.48264781270767393,1.3254334731905324,-0.4048140960660608,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
3638,-0.5247164228118041,0.11745442590873312,-1.133584368068717,-1.3622494255115483,0.057451575114178956,-0.26651215941567374,0.8964467160953579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
11865,-1.1579478695446066,0.1668360693214107,-1.422889503784736,0.012844150568586054,-0.5850103880372958,-1.0444634365085097,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
8961,0.2812145093935809,-0.2775987213926877,0.3852675944403834,-1.2059887918660785,0.24690905683430323,-0.007195067051395136,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
3359,-0.17931745186663905,1.4507587980510284,0.4575938783693882,0.6691388118795593,-0.31590667447673243,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
2545,-0.985248384072024,0.018691139083377908,-1.2782369359267265,-0.11216435634778979,-0.34977616841552445,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
8392,-0.46714992765427654,-0.3763620082180429,1.470161853375455,1.2629292197323445,0.005853517941801141,-0.26651215941567374,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
4900,-0.006617966394056577,1.4507587980510284,4.58019206232266,0.856651572254123,0.08841040941760865,2.0673416718628337,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
3023,-1.0428148792295515,0.8087974336862196,-0.2656689609206596,1.3254334731905324,-0.4209550267712671,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
12386,0.2236480142360534,-2.104719527661759,-0.19334267699165483,-1.3935015522406422,0.5456485775913105,1.289390394769998,0.5999475438467641,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
1567,0.2236480142360534,0.06807278249605551,0.6745727301564025,0.32536541785952566,0.22203614722300083,-0.26651215941567374,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
6855,-0.2944504421816941,-0.030690504329299696,0.8915515819434169,0.16910478421405586,-0.0505074368157211,-1.0444634365085097,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
12661,-0.870115393756969,0.759415790273542,0.7468990140854073,0.7003909386086532,-0.4579997857668241,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
126,-1.100381374387079,-0.22821707798001012,-0.7719529484236931,-0.04966010288960187,-0.5696632735962792,-0.785146344144231,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
4503,-0.35201693733922157,0.31498099955944353,-0.4103215287786692,-0.705954764200575,0.11248950276471831,-0.26651215941567374,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
9826,0.2236480142360534,0.018691139083377908,-0.19334267699165483,-0.5496941305551053,0.2543180086334134,-0.785146344144231,1.0446963022196547,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
9360,-1.100381374387079,-0.3269803648053653,-0.12101639306265005,0.044096277297680016,-0.4370959574764734,-0.785146344144231,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
313,-1.445780345332244,1.8458119453524493,3.3506452355295795,0.887903698983217,-0.27489283416022375,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
3933,-0.006617966394056577,1.1544689375749628,0.16828874265336907,0.7941473187959351,-0.17487198487222702,-0.5258292517799524,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
5356,-1.0428148792295515,1.3519955112256732,0.8192252980144121,0.9504079524414049,-0.29050455402263686,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
6248,0.7993129658113284,-0.22821707798001012,-1.2059106519977218,-1.581014312615206,0.49775499631848774,1.289390394769998,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3
1281,0.2812145093935809,0.11745442590873312,0.09596245872436429,-1.3309972987824543,-2.276368241605759,2.0673416718628337,0.5999475438467641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,3
2873,-1.1579478695446066,-0.3269803648053653,0.7468990140854073,0.5753824316922773,-0.562254321797169,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
9875,0.7417464706538008,-1.1664683028208847,-1.2782369359267265,-1.4247536789697361,0.3585725446637584,1.0300733024057194,0.5999475438467641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3
5389,0.8568794609688559,-1.2158499462335621,-0.4103215287786692,-1.2684930453242664,0.2061598219391911,1.5487074871342765,1.0446963022196547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
214,0.8568794609688559,1.4013771546383509,1.1085304337304311,0.7003909386086532,0.2667544634390646,-0.785146344144231,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
8017,-1.330647355017189,0.3643626429721211,0.4575938783693882,0.20035691094314984,-0.43815437916206273,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
3263,0.10851502392099842,-0.1294537911546549,0.4575938783693882,0.16910478421405586,0.06538973775608532,-0.5258292517799524,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
10211,1.7779433834892957,1.8951935887651268,1.180856717659436,1.0129122058995927,0.18234533401347805,1.289390394769998,-0.4377995590233143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,0
9678,0.5690469851812184,-0.8701784423448189,-0.04869010913364527,-1.4247536789697361,0.5123082944953116,0.25212202531288347,0.7481971299710609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
2101,0.7993129658113284,-0.1788354345673325,0.02363617479535951,-0.17466860980597773,-0.13253511744873545,-0.007195067051395136,0.4516979577224671,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
10888,0.4539139948661634,-0.030690504329299696,-0.19334267699165483,-0.5809462572841992,-0.053947307293879615,-0.007195067051395136,0.006949199349576417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
11948,-0.870115393756969,-0.3269803648053653,-1.133584368068717,1.1379207128159687,-0.17354895776524415,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
9175,1.893076373804351,0.11745442590873312,-0.6273003805656835,0.9504079524414049,0.48108485477048524,-1.0444634365085097,2.5271921634626238,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
4475,-0.17931745186663905,0.46312592979747635,-0.12101639306265005,-0.08091222961869583,0.20060310808985998,-1.0444634365085097,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
7731,-1.215514364702134,1.2038505809876403,-1.2782369359267265,0.5441303049631834,-0.6757700475764032,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
6623,-1.676046325962354,0.6112708600355091,-1.133584368068717,-0.01840797616050791,-0.6183506711332947,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
467,0.4539139948661634,0.4137442863847987,0.8915515819434169,1.2941813464614385,0.45118444215264486,-1.0444634365085097,1.4894450605925453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
4174,0.5114804900236909,-1.9071929540110486,-1.133584368068717,-1.1122324116787965,0.3987925687160773,1.5487074871342765,0.5999475438467641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
6680,-0.870115393756969,1.1544689375749628,0.529920162298393,0.9816600791704989,-0.24525702696377993,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
1261,-0.12175095670911157,-2.1541011710744367,-0.8442792323526979,-1.2997451720533604,-0.800928411897099,0.25212202531288347,2.082443405089733,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
6192,-1.6184798308048265,-0.6726518686941085,-0.9889318002107074,0.5441303049631834,-4.8311335851920445,0.5114391176771621,1.6376946467168423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1
9475,1.3174114222290758,-1.1664683028208847,-1.133584368068717,-1.0809802849497026,0.48108485477048524,1.289390394769998,1.0446963022196547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
4542,0.5690469851812184,-0.7220335121067861,-0.19334267699165483,1.0754164593577809,-5.275141482295905,-0.26651215941567374,2.378942577338327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3
8727,0.8568794609688559,-0.0800721477419773,0.31294131051137863,-0.4246856236387294,0.24188155382776222,-0.5258292517799524,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
11816,1.0295789464414384,-0.1294537911546549,-0.04869010913364527,1.1379207128159687,-0.19842186737654352,1.0300733024057194,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
6674,1.202278431914021,-0.22821707798001012,-0.6273003805656835,-1.0809802849497026,0.5628479299821061,1.8080245794985552,0.8964467160953579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,3
8026,1.6628103931742408,-1.610903093534983,-0.7719529484236931,-0.768459017658763,-1.384118760655689,-0.26651215941567374,2.23069299121403,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,3
526,1.0295789464414384,-0.5738885818687534,-0.9166055162817026,-1.1747366651369846,0.12651359009874896,0.25212202531288347,1.1929458883439517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
1669,0.2236480142360534,-0.8701784423448189,-1.0612580841397121,-1.643518566073394,0.3334350296310624,1.289390394769998,0.006949199349576417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,3
2090,1.1447119367564933,-1.9565745974237263,-0.7719529484236931,-1.643518566073394,0.39270664402395,0.7707562100414407,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
2252,-0.006617966394056577,0.018691139083377908,0.24061502658237385,-0.20592073653507167,0.21806706590204916,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
11652,0.7993129658113284,1.7964303019397716,-1.3505632198557314,1.0441643326286867,0.12598437925595582,-0.007195067051395136,-0.734298731271908,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
8968,0.2236480142360534,1.2038505809876403,1.470161853375455,1.3879377266487203,-0.2894461323370506,-0.26651215941567374,-0.2895499728990174,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
7827,-0.35201693733922157,-0.8701784423448189,-0.4103215287786692,-0.20592073653507167,0.3482529332292828,-0.26651215941567374,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
5375,-0.46714992765427654,-0.2775987213926877,0.6745727301564025,-0.8622153978460448,-0.03621874406029386,-0.785146344144231,0.4516979577224671,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
9238,0.5114804900236909,-0.3269803648053653,1.1085304337304311,0.41912179804680755,0.09820081000929107,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
12015,0.8568794609688559,0.06807278249605551,0.6745727301564025,0.10660053075586794,-0.2783327046383822,-0.5258292517799524,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
12138,0.3963474997086359,1.2038505809876403,0.3852675944403834,0.6378866851504653,0.11275410818611488,-0.785146344144231,-0.4377995590233143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
5677,0.3387810045511084,-0.623270225281431,0.6745727301564025,-0.45593775036782336,0.261462355011127,-0.26651215941567374,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
11968,-1.0428148792295515,0.06807278249605551,0.529920162298393,0.07534840402677398,-0.40931238822980864,-1.0444634365085097,-0.2895499728990174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
6294,1.1447119367564933,-1.363994876471595,-0.8442792323526979,-1.3309972987824543,0.2699297284958266,1.0300733024057194,0.006949199349576417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
2327,-1.445780345332244,0.6606525034481867,0.6022464462273978,0.887903698983217,-0.38258724066873023,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
7558,0.4539139948661634,-0.9195600857574966,-0.12101639306265005,-1.0809802849497026,-0.12406774396403894,-0.5258292517799524,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
4250,-0.985248384072024,-0.030690504329299696,-0.4103215287786692,-0.04966010288960187,-0.5678110356465033,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
10362,-1.560913335647299,0.8581790770988972,0.3852675944403834,0.4503739247759015,-0.6532785867576761,-0.785146344144231,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
6458,0.3387810045511084,0.5125075732101539,-0.4103215287786692,0.2941132911304317,-0.2561058492410486,-0.5258292517799524,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
6095,0.4539139948661634,-1.1664683028208847,-1.422889503784736,-1.487257932427924,0.1251905629917661,1.5487074871342765,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
6236,-0.12175095670911157,0.3643626429721211,0.6022464462273978,0.7628951920668411,-0.30876232809901577,-0.26651215941567374,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
1087,-1.3882138501747165,-0.1294537911546549,-0.6273003805656835,0.5753824316922773,-0.32516786422561866,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
3689,2.5263078205371534,0.3643626429721211,-0.4103215287786692,0.887903698983217,0.3530158308144272,2.3266587642271124,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
8586,-1.3882138501747165,-0.0800721477419773,-0.8442792323526979,0.32536541785952566,-0.37861815934777854,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
3214,0.5690469851812184,1.3026138678129955,0.02363617479535951,1.0441643326286867,-0.25240137334149354,-0.785146344144231,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
4487,0.7993129658113284,-0.623270225281431,0.6022464462273978,-0.5184420038260112,0.21039350868154238,-0.26651215941567374,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
33,-0.23688394702416657,1.4013771546383509,1.9041195569494838,1.1691728395450627,0.08576435520363987,2.3266587642271124,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
5243,-0.23688394702416657,1.1050872941622851,0.3852675944403834,1.2004249662741566,0.10878502686516321,-0.5258292517799524,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
12604,0.6266134803387459,-0.3269803648053653,-0.6273003805656835,-1.1747366651369846,0.5877208395934024,1.8080245794985552,0.5999475438467641,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
1094,-1.676046325962354,1.500140441463706,-0.6273003805656835,1.2629292197323445,-0.31775891242650844,-1.0444634365085097,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
2643,-1.215514364702134,-0.030690504329299696,0.31294131051137863,0.32536541785952566,-0.48446032790650595,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
8574,-0.2944504421816941,-0.3763620082180429,0.02363617479535951,0.41912179804680755,-0.2097999004966054,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
2157,1.3749779173866032,-1.4133765198842725,-0.9166055162817026,-1.2372409185951725,0.4014386229300431,1.8080245794985552,0.1551987854738733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3
6518,-0.870115393756969,0.018691139083377908,0.6022464462273978,1.1379207128159687,-0.5741615657600271,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
12204,0.6841799754962734,1.3026138678129955,0.8915515819434169,0.41912179804680755,-0.03886479827426264,-0.26651215941567374,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
4221,0.3387810045511084,0.3643626429721211,-0.6273003805656835,-1.2059887918660785,-0.12433234938543553,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
9085,0.4539139948661634,-0.1294537911546549,0.529920162298393,-0.01840797616050791,-0.33098918349634937,-1.0444634365085097,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
7178,0.4539139948661634,-1.7096663803603382,-0.8442792323526979,-1.0809802849497026,0.42975140301950404,1.8080245794985552,0.4516979577224671,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
8631,-1.6184798308048265,-0.3763620082180429,-0.9889318002107074,-0.08091222961869583,-0.4212196321926637,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
8923,-0.870115393756969,0.759415790273542,-1.422889503784736,0.7941473187959351,-0.5617251109543759,-1.0444634365085097,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
2177,-1.3882138501747165,0.5125075732101539,-0.48264781270767393,1.1066685860868748,-0.16984448186568604,-0.785146344144231,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
164,-0.9276818889144965,0.31498099955944353,0.09596245872436429,0.6066345584213714,-0.6786807072117687,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
121,0.6841799754962734,-0.1788354345673325,-1.2059106519977218,-1.1122324116787965,0.06221447269932338,-0.5258292517799524,1.0446963022196547,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
5750,-0.17931745186663905,-0.7220335121067861,-0.2656689609206596,-1.1122324116787965,0.01326246974091134,-0.007195067051395136,0.4516979577224671,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0
4782,-1.6184798308048265,-1.6602847369476605,-1.0612580841397121,0.5441303049631834,-2.9603732559165357,1.289390394769998,0.7481971299710609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0
5454,0.05094852876347092,1.00632400733693,1.1085304337304311,0.8253994455250291,-0.27198217452485834,-0.785146344144231,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
11824,-0.006617966394056577,0.5125075732101539,0.09596245872436429,-1.3309972987824543,-0.12909524697057692,-0.26651215941567374,0.006949199349576417,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
10293,-1.215514364702134,1.4013771546383509,-0.5549740966366787,0.20035691094314984,-0.39687593342415745,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9909,-0.06418446155158407,-0.8207967989321413,-0.48264781270767393,-0.2996771167223536,0.1286304334699246,-0.26651215941567374,0.7481971299710609,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
1844,-1.3882138501747165,0.21621771273408832,-0.48264781270767393,1.1379207128159687,-0.5069517887252332,-0.785146344144231,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
5855,0.4539139948661634,-2.005956240836404,0.02363617479535951,1.3879377266487203,-2.889194397560793,-0.5258292517799524,1.6376946467168423,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
296,0.2812145093935809,0.4137442863847987,0.529920162298393,1.1066685860868748,0.34296082480134826,-0.5258292517799524,-0.4377995590233143,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
3291,-1.215514364702134,0.46312592979747635,-0.9889318002107074,-1.0184760314915147,1.3529597182730038,-1.0444634365085097,3.713188852456999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2
3505,0.7417464706538008,-0.22821707798001012,0.8192252980144121,1.3254334731905324,0.35328043623582384,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
3657,-2.0790117920650464,1.3026138678129955,3.2059926676715698,1.3566855999196263,-0.49583836102656786,2.3266587642271124,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
3448,-1.330647355017189,1.1544689375749628,1.2531830015884406,0.5128781782340894,-0.6339623909957078,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
9814,-0.35201693733922157,1.3026138678129955,-0.04869010913364527,0.3878696713177136,-0.02589913262581829,-0.785146344144231,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
9265,-0.2944504421816941,0.06807278249605551,0.31294131051137863,1.1379207128159687,0.3088267254411566,-0.5258292517799524,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
11703,-1.2730808598596615,0.26559935614676594,0.9638778658724216,1.4191898533778142,-0.6858250535894822,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
6377,4.080603189790396,0.4137442863847987,0.02363617479535951,1.4504419801069084,0.44218785782515524,2.3266587642271124,0.7481971299710609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
12910,1.893076373804351,0.8581790770988972,4.363213210535647,0.7316430653377471,0.057451575114178956,-0.5258292517799524,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
6045,-0.40958343249674906,0.4137442863847987,-0.6996266644946882,-0.799711144387857,0.09740699374509833,-0.007195067051395136,1.0446963022196547,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
10189,-0.17931745186663905,0.3643626429721211,0.16828874265336907,0.41912179804680755,-0.33892734613825576,-1.0444634365085097,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
